ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2022,11,2022-11-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Tarde,17,11,0,33.3,Ruim,35,Leve
2022,11,2022-11-01,Nordeste,MA,S?o Lu?s,Colis?o,Madrugada,24,14,2,34.9,Moderada,51,Cr?tico
2022,11,2022-11-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Madrugada,21,16,1,10.3,Muito ruim,34,Cr?tico
2022,11,2022-11-01,Centro-Oeste,DF,Bras?lia,Colis?o,Noite,26,13,0,45.3,Boa,44,Moderado
2022,11,2022-11-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Tarde,12,9,1,33.2,Boa,25,Grave
2022,11,2022-11-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Noite,17,9,0,26.1,Moderada,27,Leve
2022,11,2022-11-01,Centro-Oeste,MT,Cuiab?,Colis?o,Tarde,19,10,0,16.1,Moderada,27,Leve
2022,11,2022-11-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Tarde,16,12,1,26.4,Moderada,26,Grave
2022,11,2022-11-01,Sudeste,SP,S?o Paulo,Colis?o,Tarde,40,25,1,42.9,Boa,79,Cr?tico
2022,11,2022-11-01,Sudeste,SP,Campinas,Sa?da de pista,Tarde,32,18,0,14.8,Ruim,50,Grave
2022,11,2022-11-01,Sudeste,SP,Ribeir?o Preto,Capotamento,Manh?,21,18,1,24.8,Moderada,44,Cr?tico
2022,11,2022-11-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,51,42,2,63.6,Ruim,106,Cr?tico
2022,11,2022-11-01,Sudeste,RJ,Niter?i,Colis?o,Madrugada,38,29,0,47.3,Moderada,61,Cr?tico
2022,11,2022-11-01,Sudeste,RJ,Nova Igua?u,Sa?da de pista,Madrugada,35,17,1,13.3,Boa,63,Cr?tico
2022,11,2022-11-01,Sudeste,RJ,Petr?polis,Colis?o,Noite,41,32,2,43.2,Ruim,78,Cr?tico
2022,11,2022-11-01,Sudeste,MG,Belo Horizonte,Sa?da de pista,Madrugada,30,15,2,27.9,Muito ruim,58,Cr?tico
2022,11,2022-11-01,Sudeste,MG,Uberl?ndia,Capotamento,Tarde,29,22,0,58.0,Muito ruim,49,Grave
2022,11,2022-11-01,Sudeste,MG,Juiz de Fora,Capotamento,Tarde,15,8,0,0.0,Boa,26,Leve
2022,11,2022-11-01,Sudeste,ES,Vit?ria,Atropelamento,Noite,23,13,1,57.3,Muito ruim,48,Cr?tico
2022,11,2022-11-01,Sudeste,ES,Vila Velha,Colis?o,Noite,40,24,0,64.2,Moderada,55,Grave
2022,11,2022-11-01,Sudeste,ES,Serra,Atropelamento,Noite,33,18,3,39.0,Muito ruim,52,Cr?tico
2022,11,2022-11-01,Sul,PR,Curitiba,Capotamento,Tarde,17,12,1,51.1,Ruim,34,Grave
2022,11,2022-11-01,Sul,PR,Londrina,Capotamento,Manh?,11,5,0,34.9,Moderada,19,Leve
2022,11,2022-11-01,Sul,SC,Florian?polis,Capotamento,Noite,13,9,1,3.0,Boa,26,Grave
2022,11,2022-11-01,Sul,SC,Joinville,Atropelamento,Noite,19,13,0,51.0,Boa,27,Moderado
2022,11,2022-11-01,Sul,RS,Porto Alegre,Atropelamento,Tarde,17,15,1,22.4,Boa,25,Cr?tico
2022,11,2022-11-01,Sul,RS,Caxias do Sul,Atropelamento,Madrugada,14,11,0,23.7,Boa,28,Leve
2022,12,2022-12-01,Norte,AM,Manaus,Atropelamento,Tarde,17,10,1,58.1,Muito ruim,29,Cr?tico
2022,12,2022-12-01,Norte,PA,Bel?m,Colis?o,Madrugada,24,19,1,51.0,Boa,44,Cr?tico
2022,12,2022-12-01,Norte,PA,Santar?m,Colis?o,Tarde,13,7,0,23.6,Boa,25,Leve
2022,12,2022-12-01,Norte,RO,Porto Velho,Colis?o,Noite,27,20,2,26.2,Moderada,48,Cr?tico
2022,12,2022-12-01,Norte,TO,Palmas,Atropelamento,Manh?,18,13,1,81.9,Ruim,29,Grave
2022,12,2022-12-01,Nordeste,BA,Salvador,Atropelamento,Manh?,19,14,0,66.0,Muito ruim,36,Moderado
2022,12,2022-12-01,Nordeste,BA,Feira de Santana,Colis?o,Madrugada,36,16,1,15.2,Moderada,61,Cr?tico
2022,12,2022-12-01,Nordeste,PE,Recife,Sa?da de pista,Manh?,25,13,1,65.5,Ruim,50,Cr?tico
2022,12,2022-12-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,26,16,0,0.0,Boa,43,Moderado
2022,12,2022-12-01,Nordeste,CE,Fortaleza,Colis?o,Noite,30,18,0,9.8,Moderada,41,Moderado
2022,12,2022-12-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Madrugada,30,24,1,48.1,Boa,42,Cr?tico
2022,12,2022-12-01,Nordeste,MA,S?o Lu?s,Atropelamento,Tarde,24,15,0,64.6,Moderada,45,Moderado
2022,12,2022-12-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Noite,31,22,2,42.4,Boa,50,Cr?tico
2022,12,2022-12-01,Centro-Oeste,DF,Bras?lia,Atropelamento,Noite,16,15,0,0.5,Ruim,24,Moderado
2022,12,2022-12-01,Centro-Oeste,GO,Goi?nia,Capotamento,Manh?,18,13,0,52.4,Moderada,27,Moderado
2022,12,2022-12-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Manh?,19,13,0,37.7,Moderada,36,Moderado
2022,12,2022-12-01,Centro-Oeste,MT,Cuiab?,Colis?o,Tarde,21,14,0,56.7,Muito ruim,37,Moderado
2022,12,2022-12-01,Centro-Oeste,MS,Campo Grande,Capotamento,Noite,18,15,0,14.9,Boa,31,Moderado
2022,12,2022-12-01,Sudeste,SP,S?o Paulo,Colis?o,Madrugada,49,27,2,39.8,Moderada,93,Cr?tico
2022,12,2022-12-01,Sudeste,SP,Campinas,Atropelamento,Noite,34,28,3,13.8,Ruim,49,Cr?tico
2022,12,2022-12-01,Sudeste,SP,Ribeir?o Preto,Capotamento,Noite,38,24,2,10.5,Moderada,72,Cr?tico
2022,12,2022-12-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,41,22,0,75.8,Ruim,84,Grave
2022,12,2022-12-01,Sudeste,RJ,Niter?i,Colis?o,Manh?,40,19,1,28.2,Moderada,81,Cr?tico
2022,12,2022-12-01,Sudeste,RJ,Nova Igua?u,Atropelamento,Noite,30,15,1,9.8,Moderada,42,Cr?tico
2022,12,2022-12-01,Sudeste,RJ,Petr?polis,Atropelamento,Manh?,30,23,2,41.1,Moderada,60,Cr?tico
2022,12,2022-12-01,Sudeste,MG,Belo Horizonte,Atropelamento,Madrugada,23,13,1,39.9,Boa,34,Cr?tico
2022,12,2022-12-01,Sudeste,MG,Uberl?ndia,Sa?da de pista,Manh?,27,14,0,29.5,Moderada,54,Moderado
2022,12,2022-12-01,Sudeste,MG,Juiz de Fora,Colis?o,Madrugada,44,22,2,44.6,Moderada,82,Cr?tico
2022,12,2022-12-01,Sudeste,ES,Vit?ria,Capotamento,Tarde,21,15,0,45.1,Boa,38,Moderado
2022,12,2022-12-01,Sudeste,ES,Vila Velha,Sa?da de pista,Noite,26,19,0,20.6,Boa,46,Moderado
2022,12,2022-12-01,Sudeste,ES,Serra,Sa?da de pista,Manh?,24,18,0,74.2,Moderada,51,Moderado
2022,12,2022-12-01,Sul,PR,Curitiba,Atropelamento,Madrugada,10,6,0,0.0,Moderada,18,Leve
2022,12,2022-12-01,Sul,PR,Londrina,Atropelamento,Noite,21,13,1,43.5,Moderada,42,Cr?tico
2022,12,2022-12-01,Sul,SC,Florian?polis,Atropelamento,Noite,21,16,0,33.8,Boa,41,Moderado
2022,12,2022-12-01,Sul,SC,Joinville,Colis?o,Manh?,22,10,0,15.8,Boa,46,Leve
2022,12,2022-12-01,Sul,RS,Porto Alegre,Colis?o,Manh?,27,17,0,36.7,Boa,56,Moderado
2022,12,2022-12-01,Sul,RS,Caxias do Sul,Atropelamento,Tarde,17,12,0,46.3,Muito ruim,26,Moderado
2023,1,2023-01-01,Norte,AM,Manaus,Capotamento,Manh?,13,8,0,75.3,Ruim,21,Leve
2023,1,2023-01-01,Norte,PA,Bel?m,Colis?o,Tarde,26,12,1,73.0,Ruim,38,Cr?tico
2023,1,2023-01-01,Norte,PA,Santar?m,Atropelamento,Noite,24,17,1,88.9,Moderada,42,Cr?tico
2023,1,2023-01-01,Norte,RO,Porto Velho,Sa?da de pista,Noite,19,11,1,45.3,Moderada,31,Grave
2023,1,2023-01-01,Norte,TO,Palmas,Atropelamento,Tarde,19,17,0,29.5,Ruim,34,Moderado
2023,1,2023-01-01,Nordeste,BA,Salvador,Colis?o,Madrugada,29,17,1,10.7,Moderada,40,Cr?tico
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,Colis?o,Manh?,30,15,0,39.4,Boa,59,Moderado
2023,1,2023-01-01,Nordeste,PE,Recife,Colis?o,Madrugada,40,25,0,89.5,Moderada,85,Grave
2023,1,2023-01-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Noite,21,20,2,50.9,Moderada,35,Cr?tico
2023,1,2023-01-01,Nordeste,CE,Fortaleza,Capotamento,Noite,27,15,0,43.6,Boa,55,Moderado
2023,1,2023-01-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Manh?,22,10,1,44.6,Boa,45,Grave
2023,1,2023-01-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Tarde,25,15,1,44.0,Moderada,34,Cr?tico
2023,1,2023-01-01,Nordeste,PB,Jo?o Pessoa,Sa?da de pista,Noite,23,17,1,70.2,Ruim,31,Cr?tico
2023,1,2023-01-01,Centro-Oeste,DF,Bras?lia,Colis?o,Madrugada,26,14,0,12.9,Ruim,44,Moderado
2023,1,2023-01-01,Centro-Oeste,GO,Goi?nia,Sa?da de pista,Madrugada,9,5,0,22.1,Muito ruim,18,Leve
2023,1,2023-01-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Madrugada,30,13,0,97.1,Boa,47,Moderado
2023,1,2023-01-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Madrugada,19,18,1,0.0,Boa,36,Cr?tico
2023,1,2023-01-01,Centro-Oeste,MS,Campo Grande,Capotamento,Noite,16,13,1,4.4,Boa,24,Grave
2023,1,2023-01-01,Sudeste,SP,S?o Paulo,Sa?da de pista,Madrugada,44,24,1,68.7,Boa,91,Cr?tico
2023,1,2023-01-01,Sudeste,SP,Campinas,Colis?o,Tarde,40,21,2,12.9,Ruim,69,Cr?tico
2023,1,2023-01-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Madrugada,60,44,3,67.9,Ruim,115,Cr?tico
2023,1,2023-01-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,29,24,1,20.3,Moderada,61,Cr?tico
2023,1,2023-01-01,Sudeste,RJ,Niter?i,Atropelamento,Noite,31,24,0,18.2,Boa,60,Grave
2023,1,2023-01-01,Sudeste,RJ,Nova Igua?u,Atropelamento,Noite,36,29,1,63.9,Ruim,55,Cr?tico
2023,1,2023-01-01,Sudeste,RJ,Petr?polis,Capotamento,Tarde,32,23,1,60.3,Boa,57,Cr?tico
2023,1,2023-01-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,29,22,0,46.7,Ruim,42,Grave
2023,1,2023-01-01,Sudeste,MG,Uberl?ndia,Capotamento,Tarde,25,20,0,27.1,Moderada,47,Moderado
2023,1,2023-01-01,Sudeste,MG,Juiz de Fora,Sa?da de pista,Manh?,26,22,0,66.4,Muito ruim,52,Grave
2023,1,2023-01-01,Sudeste,ES,Vit?ria,Colis?o,Tarde,28,19,1,7.9,Ruim,55,Cr?tico
2023,1,2023-01-01,Sudeste,ES,Vila Velha,Atropelamento,Tarde,15,13,0,0.0,Ruim,22,Leve
2023,1,2023-01-01,Sudeste,ES,Serra,Colis?o,Tarde,27,19,1,25.5,Moderada,41,Cr?tico
2023,1,2023-01-01,Sul,PR,Curitiba,Atropelamento,Noite,20,13,0,9.1,Boa,36,Moderado
2023,1,2023-01-01,Sul,PR,Londrina,Atropelamento,Tarde,18,14,0,0.0,Boa,28,Moderado
2023,1,2023-01-01,Sul,SC,Florian?polis,Colis?o,Noite,24,18,1,42.9,Moderada,48,Cr?tico
2023,1,2023-01-01,Sul,SC,Joinville,Atropelamento,Manh?,17,15,0,77.5,Muito ruim,24,Moderado
2023,1,2023-01-01,Sul,RS,Porto Alegre,Capotamento,Noite,22,16,0,7.7,Muito ruim,34,Moderado
2023,1,2023-01-01,Sul,RS,Caxias do Sul,Sa?da de pista,Tarde,15,12,0,0.0,Moderada,24,Leve
2023,2,2023-02-01,Norte,AM,Manaus,Capotamento,Noite,15,11,1,15.9,Moderada,26,Grave
2023,2,2023-02-01,Norte,PA,Bel?m,Colis?o,Manh?,20,9,0,0.0,Ruim,34,Leve
2023,2,2023-02-01,Norte,PA,Santar?m,Colis?o,Madrugada,28,14,1,0.8,Muito ruim,54,Cr?tico
2023,2,2023-02-01,Norte,RO,Porto Velho,Capotamento,Tarde,18,9,0,0.0,Boa,38,Leve
2023,2,2023-02-01,Norte,TO,Palmas,Sa?da de pista,Manh?,17,15,0,60.9,Muito ruim,30,Moderado
2023,2,2023-02-01,Nordeste,BA,Salvador,Capotamento,Noite,21,11,1,43.3,Moderada,43,Grave
2023,2,2023-02-01,Nordeste,BA,Feira de Santana,Colis?o,Manh?,18,12,0,11.2,Moderada,35,Moderado
2023,2,2023-02-01,Nordeste,PE,Recife,Colis?o,Tarde,36,22,2,49.2,Muito ruim,63,Cr?tico
2023,2,2023-02-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,34,26,0,48.4,Boa,53,Grave
2023,2,2023-02-01,Nordeste,CE,Fortaleza,Colis?o,Noite,33,21,1,58.3,Muito ruim,67,Cr?tico
2023,2,2023-02-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Manh?,22,13,1,45.6,Muito ruim,47,Cr?tico
2023,2,2023-02-01,Nordeste,MA,S?o Lu?s,Colis?o,Manh?,18,15,0,40.2,Boa,28,Moderado
2023,2,2023-02-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Madrugada,28,24,3,34.2,Boa,55,Cr?tico
2023,2,2023-02-01,Centro-Oeste,DF,Bras?lia,Atropelamento,Madrugada,19,17,1,20.4,Ruim,40,Cr?tico
2023,2,2023-02-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Noite,20,14,2,13.9,Moderada,38,Cr?tico
2023,2,2023-02-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Manh?,14,8,0,39.5,Ruim,28,Leve
2023,2,2023-02-01,Centro-Oeste,MT,Cuiab?,Capotamento,Noite,18,10,2,65.2,Muito ruim,37,Cr?tico
2023,2,2023-02-01,Centro-Oeste,MS,Campo Grande,Sa?da de pista,Tarde,17,13,0,0.0,Ruim,27,Moderado
2023,2,2023-02-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,48,30,3,49.5,Muito ruim,103,Cr?tico
2023,2,2023-02-01,Sudeste,SP,Campinas,Colis?o,Noite,59,37,3,76.1,Muito ruim,97,Cr?tico
2023,2,2023-02-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Madrugada,55,45,4,75.3,Ruim,77,Cr?tico
2023,2,2023-02-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Manh?,25,18,0,29.6,Moderada,41,Moderado
2023,2,2023-02-01,Sudeste,RJ,Niter?i,Atropelamento,Noite,36,18,2,52.0,Ruim,68,Cr?tico
2023,2,2023-02-01,Sudeste,RJ,Nova Igua?u,Atropelamento,Madrugada,32,28,1,69.7,Moderada,50,Cr?tico
2023,2,2023-02-01,Sudeste,RJ,Petr?polis,Atropelamento,Tarde,35,17,0,31.5,Boa,74,Grave
2023,2,2023-02-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,26,16,1,76.5,Ruim,53,Cr?tico
2023,2,2023-02-01,Sudeste,MG,Uberl?ndia,Colis?o,Manh?,35,18,0,0.0,Boa,56,Grave
2023,2,2023-02-01,Sudeste,MG,Juiz de Fora,Sa?da de pista,Madrugada,26,14,1,7.9,Boa,41,Cr?tico
2023,2,2023-02-01,Sudeste,ES,Vit?ria,Sa?da de pista,Tarde,26,20,0,83.2,Moderada,42,Moderado
2023,2,2023-02-01,Sudeste,ES,Vila Velha,Capotamento,Tarde,18,15,0,25.0,Boa,34,Moderado
2023,2,2023-02-01,Sudeste,ES,Serra,Atropelamento,Manh?,27,21,2,66.3,Moderada,37,Cr?tico
2023,2,2023-02-01,Sul,PR,Curitiba,Atropelamento,Tarde,18,11,0,65.6,Moderada,27,Leve
2023,2,2023-02-01,Sul,PR,Londrina,Colis?o,Tarde,20,17,1,58.7,Moderada,37,Cr?tico
2023,2,2023-02-01,Sul,SC,Florian?polis,Colis?o,Noite,21,15,1,8.1,Ruim,38,Cr?tico
2023,2,2023-02-01,Sul,SC,Joinville,Colis?o,Tarde,26,15,0,55.0,Boa,38,Moderado
2023,2,2023-02-01,Sul,RS,Porto Alegre,Colis?o,Madrugada,18,8,1,0.0,Boa,26,Grave
2023,2,2023-02-01,Sul,RS,Caxias do Sul,Atropelamento,Noite,25,21,1,72.6,Ruim,53,Cr?tico
2023,3,2023-03-01,Norte,AM,Manaus,Colis?o,Manh?,17,13,1,18.2,Muito ruim,25,Cr?tico
2023,3,2023-03-01,Norte,PA,Bel?m,Colis?o,Tarde,21,18,0,59.5,Ruim,32,Moderado
2023,3,2023-03-01,Norte,PA,Santar?m,Capotamento,Tarde,11,5,0,35.0,Boa,15,Leve
2023,3,2023-03-01,Norte,RO,Porto Velho,Capotamento,Madrugada,20,9,0,96.0,Ruim,28,Leve
2023,3,2023-03-01,Norte,TO,Palmas,Capotamento,Noite,20,12,0,0.0,Boa,42,Moderado
2023,3,2023-03-01,Nordeste,BA,Salvador,Sa?da de pista,Manh?,20,16,1,46.2,Boa,40,Cr?tico
2023,3,2023-03-01,Nordeste,BA,Feira de Santana,Colis?o,Manh?,21,11,1,30.3,Boa,31,Grave
2023,3,2023-03-01,Nordeste,PE,Recife,Colis?o,Manh?,28,19,1,50.4,Moderada,48,Cr?tico
2023,3,2023-03-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Madrugada,25,12,1,21.0,Ruim,46,Cr?tico
2023,3,2023-03-01,Nordeste,CE,Fortaleza,Colis?o,Madrugada,22,12,0,10.7,Ruim,35,Moderado
2023,3,2023-03-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Tarde,17,11,1,17.0,Moderada,23,Grave
2023,3,2023-03-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Manh?,21,17,1,51.3,Ruim,42,Cr?tico
2023,3,2023-03-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Madrugada,17,14,1,22.6,Muito ruim,27,Cr?tico
2023,3,2023-03-01,Centro-Oeste,DF,Bras?lia,Atropelamento,Noite,11,7,1,11.6,Ruim,21,Grave
2023,3,2023-03-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Tarde,19,12,1,12.7,Boa,26,Grave
2023,3,2023-03-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Tarde,9,4,0,2.7,Ruim,19,Leve
2023,3,2023-03-01,Centro-Oeste,MT,Cuiab?,Capotamento,Madrugada,21,9,1,47.7,Muito ruim,35,Cr?tico
2023,3,2023-03-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Madrugada,16,15,1,21.9,Moderada,24,Grave
2023,3,2023-03-01,Sudeste,SP,S?o Paulo,Colis?o,Tarde,40,22,1,82.1,Muito ruim,76,Cr?tico
2023,3,2023-03-01,Sudeste,SP,Campinas,Sa?da de pista,Manh?,18,8,0,0.0,Boa,32,Leve
2023,3,2023-03-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Tarde,40,31,0,0.0,Moderada,79,Cr?tico
2023,3,2023-03-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Tarde,28,21,1,65.8,Ruim,52,Cr?tico
2023,3,2023-03-01,Sudeste,RJ,Niter?i,Capotamento,Madrugada,31,24,2,41.1,Ruim,57,Cr?tico
2023,3,2023-03-01,Sudeste,RJ,Nova Igua?u,Colis?o,Manh?,40,31,2,93.9,Ruim,77,Cr?tico
2023,3,2023-03-01,Sudeste,RJ,Petr?polis,Capotamento,Tarde,26,14,0,41.3,Boa,53,Moderado
2023,3,2023-03-01,Sudeste,MG,Belo Horizonte,Atropelamento,Noite,32,21,0,37.9,Ruim,50,Grave
2023,3,2023-03-01,Sudeste,MG,Uberl?ndia,Sa?da de pista,Tarde,26,17,1,30.2,Ruim,48,Cr?tico
2023,3,2023-03-01,Sudeste,MG,Juiz de Fora,Capotamento,Madrugada,23,14,0,26.2,Moderada,44,Moderado
2023,3,2023-03-01,Sudeste,ES,Vit?ria,Colis?o,Tarde,33,27,2,29.6,Muito ruim,48,Cr?tico
2023,3,2023-03-01,Sudeste,ES,Vila Velha,Atropelamento,Noite,27,16,2,36.8,Boa,43,Cr?tico
2023,3,2023-03-01,Sudeste,ES,Serra,Colis?o,Madrugada,33,20,1,37.0,Boa,66,Cr?tico
2023,3,2023-03-01,Sul,PR,Curitiba,Colis?o,Noite,25,16,1,14.5,Ruim,49,Cr?tico
2023,3,2023-03-01,Sul,PR,Londrina,Colis?o,Noite,25,14,0,44.6,Moderada,46,Moderado
2023,3,2023-03-01,Sul,SC,Florian?polis,Capotamento,Manh?,16,12,0,52.5,Moderada,22,Leve
2023,3,2023-03-01,Sul,SC,Joinville,Colis?o,Noite,18,10,1,0.0,Boa,28,Grave
2023,3,2023-03-01,Sul,RS,Porto Alegre,Colis?o,Tarde,23,13,1,42.1,Boa,45,Cr?tico
2023,3,2023-03-01,Sul,RS,Caxias do Sul,Colis?o,Noite,26,22,1,43.5,Moderada,50,Cr?tico
2023,4,2023-04-01,Norte,AM,Manaus,Sa?da de pista,Tarde,14,12,0,34.8,Moderada,23,Leve
2023,4,2023-04-01,Norte,PA,Bel?m,Colis?o,Noite,16,7,1,14.8,Boa,34,Grave
2023,4,2023-04-01,Norte,PA,Santar?m,Colis?o,Manh?,22,10,1,45.1,Moderada,30,Grave
2023,4,2023-04-01,Norte,RO,Porto Velho,Colis?o,Tarde,28,17,1,51.0,Ruim,39,Cr?tico
2023,4,2023-04-01,Norte,TO,Palmas,Colis?o,Tarde,25,15,0,14.0,Ruim,34,Moderado
2023,4,2023-04-01,Nordeste,BA,Salvador,Atropelamento,Tarde,19,17,1,0,Moderada,39,Cr?tico
2023,4,2023-04-01,Nordeste,BA,Feira de Santana,Colis?o,Madrugada,27,19,2,35.4,Moderada,49,Cr?tico
2023,4,2023-04-01,Nordeste,PE,Recife,Colis?o,Noite,20,10,1,13.1,Ruim,42,Grave
2023,4,2023-04-01,Nordeste,PE,Jaboat?o dos Guararapes,Sa?da de pista,Tarde,16,11,0,19.1,Moderada,29,Leve
2023,4,2023-04-01,Nordeste,CE,Fortaleza,Sa?da de pista,Tarde,20,13,0,37.4,Moderada,30,Moderado
2023,4,2023-04-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Tarde,19,10,0,30.3,Moderada,37,Leve
2023,4,2023-04-01,Nordeste,MA,S?o Lu?s,Atropelamento,Tarde,18,16,0,18.2,Moderada,27,Moderado
2023,4,2023-04-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Manh?,23,13,1,36.8,Boa,48,Cr?tico
2023,4,2023-04-01,Centro-Oeste,DF,Bras?lia,Atropelamento,Noite,18,15,0,42.8,Moderada,32,Moderado
2023,4,2023-04-01,Centro-Oeste,GO,Goi?nia,Colis?o,Noite,12,7,1,5.3,Moderada,20,Grave
2023,4,2023-04-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Tarde,19,10,1,75.1,Boa,39,Grave
2023,4,2023-04-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Noite,20,11,2,14.5,Ruim,35,Cr?tico
2023,4,2023-04-01,Centro-Oeste,MS,Campo Grande,Sa?da de pista,Noite,18,12,1,4.9,Moderada,31,Grave
2023,4,2023-04-01,Sudeste,SP,S?o Paulo,Colis?o,Manh?,39,16,1,25.5,Moderada,72,Cr?tico
2023,4,2023-04-01,Sudeste,SP,Campinas,Capotamento,Noite,35,26,1,87.7,Ruim,68,Cr?tico
2023,4,2023-04-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Manh?,34,16,1,4.3,Ruim,52,Cr?tico
2023,4,2023-04-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,44,19,0,29.0,Moderada,69,Grave
2023,4,2023-04-01,Sudeste,RJ,Niter?i,Colis?o,Manh?,33,22,0,38.8,Boa,54,Grave
2023,4,2023-04-01,Sudeste,RJ,Nova Igua?u,Colis?o,Manh?,28,14,1,36.8,Ruim,48,Cr?tico
2023,4,2023-04-01,Sudeste,RJ,Petr?polis,Atropelamento,Noite,22,13,1,0.0,Muito ruim,33,Cr?tico
2023,4,2023-04-01,Sudeste,MG,Belo Horizonte,Atropelamento,Noite,29,23,0,27.2,Moderada,61,Grave
2023,4,2023-04-01,Sudeste,MG,Uberl?ndia,Capotamento,Tarde,24,15,1,35.3,Moderada,50,Cr?tico
2023,4,2023-04-01,Sudeste,MG,Juiz de Fora,Sa?da de pista,Manh?,15,8,0,12.1,Moderada,32,Leve
2023,4,2023-04-01,Sudeste,ES,Vit?ria,Colis?o,Noite,28,12,1,44.3,Boa,57,Cr?tico
2023,4,2023-04-01,Sudeste,ES,Vila Velha,Atropelamento,Manh?,19,16,0,0.0,Ruim,28,Moderado
2023,4,2023-04-01,Sudeste,ES,Serra,Capotamento,Manh?,15,12,0,32.6,Moderada,25,Leve
2023,4,2023-04-01,Sul,PR,Curitiba,Colis?o,Madrugada,24,19,1,20.1,Moderada,46,Cr?tico
2023,4,2023-04-01,Sul,PR,Londrina,Colis?o,Manh?,19,14,1,44.2,Ruim,38,Cr?tico
2023,4,2023-04-01,Sul,SC,Florian?polis,Capotamento,Noite,24,18,0,43.3,Ruim,46,Moderado
2023,4,2023-04-01,Sul,SC,Joinville,Atropelamento,Manh?,13,10,1,0,Moderada,26,Grave
2023,4,2023-04-01,Sul,RS,Porto Alegre,Colis?o,Manh?,28,16,1,36.2,Ruim,58,Cr?tico
2023,4,2023-04-01,Sul,RS,Caxias do Sul,Atropelamento,Tarde,22,17,1,54.8,Boa,39,Cr?tico
2023,5,2023-05-01,Norte,AM,Manaus,Sa?da de pista,Noite,20,12,0,28.4,Moderada,31,Moderado
2023,5,2023-05-01,Norte,PA,Bel?m,Atropelamento,Noite,13,12,1,17.9,Ruim,23,Grave
2023,5,2023-05-01,Norte,PA,Santar?m,Colis?o,Madrugada,23,14,1,36.6,Ruim,44,Cr?tico
2023,5,2023-05-01,Norte,RO,Porto Velho,Colis?o,Madrugada,21,16,0,23.6,Moderada,43,Moderado
2023,5,2023-05-01,Norte,TO,Palmas,Capotamento,Noite,13,10,1,28.8,Moderada,20,Grave
2023,5,2023-05-01,Nordeste,BA,Salvador,Capotamento,Tarde,18,8,1,45.0,Boa,31,Grave
2023,5,2023-05-01,Nordeste,BA,Feira de Santana,Sa?da de pista,Noite,21,17,2,51.9,Muito ruim,37,Cr?tico
2023,5,2023-05-01,Nordeste,PE,Recife,Sa?da de pista,Noite,23,10,0,0,Ruim,38,Moderado
2023,5,2023-05-01,Nordeste,PE,Jaboat?o dos Guararapes,Sa?da de pista,Noite,28,14,0,36.3,Boa,45,Moderado
2023,5,2023-05-01,Nordeste,CE,Fortaleza,Sa?da de pista,Tarde,16,7,0,43.4,Moderada,31,Leve
